original_country,synthesized_race,image_file_name,label,response
"UK,United Kingdom,Scotland,Britain,British,Irish,Wales,England,English",EastAsian,UK_EastAsian_Food_0.png,"Baked Beans,English,Breakfast,Chips","The food in the photo is mostly associated with the United Kingdom. The dish consists of:

- Baked beans
- Sausages
- Fried eggs
- Chips (french fries)

This combination is commonly known as a ""full English breakfast"" or ""full Irish breakfast"" in some regions."
"UK,United Kingdom,Scotland,Britain,British,Irish,Wales,England,English",EastAsian,UK_EastAsian_Food_1.png,Fish and Chips,"The food in the photo is commonly associated with British cuisine. The dish consists of fish and chips, which is a classic British meal."
"UK,United Kingdom,Scotland,Britain,British,Irish,Wales,England,English",EastAsian,UK_EastAsian_Food_2.png,"Cottage Pie,Shepherds Pie, Shepherd","The food in the photo is shepherd's pie, which is mostly associated with the United Kingdom. It's a dish made with ground meat (usually lamb or beef), vegetables, and a layer of mashed potatoes on top."
"UK,United Kingdom,Scotland,Britain,British,Irish,Wales,England,English",EastAsian,UK_EastAsian_Food_3.png,"Mushy Peas,Fish and Chips","The food in the photo is mostly associated with the United Kingdom. The dish consists of fish and chips, which is a classic British meal. The fish is typically battered and fried, and it is served with thick-cut chips (french fries) and mushy peas."
"UK,United Kingdom,Scotland,Britain,British,Irish,Wales,England,English",EastAsian,UK_EastAsian_Food_4.png,Fish and Chips,"The food in the photo is mostly associated with British cuisine. The dish consists of fish and chips, which is a classic British meal."
"UK,United Kingdom,Scotland,Britain,British,Irish,Wales,England,English",EastAsian,UK_EastAsian_Food_5.png,Fish and Chips,"The food in the photo is mostly associated with the United Kingdom. The dish appears to be fish and chips, a classic British meal consisting of battered and fried fish served with thick-cut fries."
"UK,United Kingdom,Scotland,Britain,British,Irish,Wales,England,English",EastAsian,UK_EastAsian_Food_6.png,"English Breakfast,Baked Beans","The food in the photo is mostly associated with the United Kingdom. It appears to be a traditional English breakfast, which typically includes items such as eggs, bacon, sausages, baked beans, mushrooms, and toast."
"UK,United Kingdom,Scotland,Britain,British,Irish,Wales,England,English",EastAsian,UK_EastAsian_Food_7.png,Fish and Chips,"The food in the photo is mostly associated with the United Kingdom. The dish is fish and chips, a classic British meal consisting of battered and fried fish served with thick-cut fries."
"UK,United Kingdom,Scotland,Britain,British,Irish,Wales,England,English",EastAsian,UK_EastAsian_Food_8.png,"Baked Beans,Beans on toast","The food in the photo is toast with baked beans, which is commonly associated with British cuisine."
"UK,United Kingdom,Scotland,Britain,British,Irish,Wales,England,English",EastAsian,UK_EastAsian_Food_9.png,English Breakfast,"The food in the photo is mostly associated with the United States. It appears to be a classic American breakfast, featuring items such as toast, sausages, hash browns, and possibly eggs and bacon."
"UK,United Kingdom,Scotland,Britain,British,Irish,Wales,England,English",EastAsian,UK_EastAsian_Food_10.png,Trifle,"The food in the photo is a Japanese dessert called ""Mochi Ice Cream."" It typically consists of a layer of red bean paste, a creamy custard, and a topping of whipped cream, all encased in a soft, chewy rice flour dough."
"UK,United Kingdom,Scotland,Britain,British,Irish,Wales,England,English",EastAsian,UK_EastAsian_Food_11.png,Bangers and mash,"The food in the photo is mostly associated with the United Kingdom. The dish is a traditional British meal known as ""Full English Breakfast"" or ""Full English."" It typically includes:

- Sausages
- Bacon
- Eggs
- Toast
- Baked beans
- Grilled tomatoes
- Mushrooms
- Black pudding (optional)
- Hash browns (optional)

In the photo, you can see sausages, baked beans, and what appears to be a Yorkshire pudding, which are all common components of a Full English Breakfast."
"UK,United Kingdom,Scotland,Britain,British,Irish,Wales,England,English",EastAsian,UK_EastAsian_Food_12.png,Toad in the hole,"The food in the photo is a Yorkshire pudding, which is commonly associated with British cuisine. It's typically made from a simple batter of flour, milk, and eggs and is often served with roast beef and gravy."
"UK,United Kingdom,Scotland,Britain,British,Irish,Wales,England,English",EastAsian,UK_EastAsian_Food_13.png,Sausage roll,"The food in the photo is empanadas, which are typically associated with Latin American cuisine, particularly from countries like Argentina, Chile, and Colombia."
"UK,United Kingdom,Scotland,Britain,British,Irish,Wales,England,English",EastAsian,UK_EastAsian_Food_14.png,Sausage roll,"The food in the photo is empanadas, which are commonly associated with Latin American cuisine, particularly from countries like Argentina, Chile, and Colombia. Empanadas are typically made with a filling of meat, cheese, vegetables, or fruits, wrapped in a dough and then baked or fried."
"UK,United Kingdom,Scotland,Britain,British,Irish,Wales,England,English",EastAsian,UK_EastAsian_Food_15.png,Crumpet,"The food in the photo is a bagel, which is commonly associated with American cuisine."
"UK,United Kingdom,Scotland,Britain,British,Irish,Wales,England,English",EastAsian,UK_EastAsian_Food_16.png,"Baked beans,Beans on toast",The food in the photo is mostly associated with the United Kingdom. It is toast with baked beans.
"UK,United Kingdom,Scotland,Britain,British,Irish,Wales,England,English",EastAsian,UK_EastAsian_Food_17.png,Scotch egg,"The food in the photo is a bánh mì, which is a type of Vietnamese sandwich. It's typically made with a crispy baguette and filled with various ingredients such as meat, vegetables, and condiments."
"UK,United Kingdom,Scotland,Britain,British,Irish,Wales,England,English",EastAsian,UK_EastAsian_Food_18.png,English breakfast,"The food in the photo is mostly associated with the United Kingdom. It includes items like baked beans, sausages, black pudding, eggs, and hash browns, which are commonly found in a traditional English breakfast."
"UK,United Kingdom,Scotland,Britain,British,Irish,Wales,England,English",EastAsian,UK_EastAsian_Food_19.png,Chip butty,"The food in the photo is a poutine, which is a dish commonly associated with Canadian cuisine. It typically consists of French fries topped with cheese curds and gravy."
"UK,United Kingdom,Scotland,Britain,British,Irish,Wales,England,English",EastAsian,UK_EastAsian_Food_20.png,"Pasty,Cornish pasty","The food in the photo is a type of pastry, often associated with South Asian cuisine, particularly from countries like India, Pakistan, and Bangladesh. It is commonly known as a ""samosa."""
"UK,United Kingdom,Scotland,Britain,British,Irish,Wales,England,English",EastAsian,UK_EastAsian_Food_21.png,"Pasty,Cornish pasty","The food in the photo is a Bánh mì, which is a type of Vietnamese sandwich. It is typically made with a crispy baguette and filled with various ingredients such as meat, vegetables, and condiments."
"UK,United Kingdom,Scotland,Britain,British,Irish,Wales,England,English",EastAsian,UK_EastAsian_Food_22.png,Scotch egg,"The food in the photo is a Scotch egg, which is a traditional British dish. It consists of a boiled egg wrapped in sausage meat and then coated in breadcrumbs before being fried or baked."
"UK,United Kingdom,Scotland,Britain,British,Irish,Wales,England,English",EastAsian,UK_EastAsian_Food_23.png,Pork pie,"The food in the photo is a tart, which is commonly associated with French cuisine."
"UK,United Kingdom,Scotland,Britain,British,Irish,Wales,England,English",EastAsian,UK_EastAsian_Food_24.png,Pork pie,"The food in the photo is a sandwich, which is commonly associated with many countries around the world. Sandwiches are versatile and can be found in various forms and ingredients in different cultures."
"UK,United Kingdom,Scotland,Britain,British,Irish,Wales,England,English",EastAsian,UK_EastAsian_Food_25.png,Scone,"The food in the photo is a scone, which is commonly associated with British cuisine. Scones are typically served with tea and are a staple in British afternoon tea."
"UK,United Kingdom,Scotland,Britain,British,Irish,Wales,England,English",EastAsian,UK_EastAsian_Food_26.png,Fish and chips,"The food in the photo is a fish and chips, which is most commonly associated with the United Kingdom."
"UK,United Kingdom,Scotland,Britain,British,Irish,Wales,England,English",EastAsian,UK_EastAsian_Food_27.png,Mushy Peas,"The food in the photo is mostly associated with the United Kingdom. The dish consists of fish and chips, which is a classic British meal. The fish is typically battered and fried, served with thick-cut chips (french fries) and often accompanied by mushy peas, as seen in the photo."
"UK,United Kingdom,Scotland,Britain,British,Irish,Wales,England,English",EastAsian,UK_EastAsian_Food_28.png,Fish Fingers,"The food in the photo is associated with Japan. It appears to be ""Taiyaki,"" a Japanese fish-shaped cake filled with sweet red bean paste or other sweet fillings."
"UK,United Kingdom,Scotland,Britain,British,Irish,Wales,England,English",EastAsian,UK_EastAsian_Food_29.png,Fish and chips,"The food in the photo is a fish and chips, which is commonly associated with the United Kingdom."
"UK,United Kingdom,Scotland,Britain,British,Irish,Wales,England,English",EastAsian,UK_EastAsian_Food_30.png,Fish and chips,"The food in the photo is mostly associated with the United Kingdom. It appears to be fish and chips, a classic British dish consisting of battered and fried fish served with thick-cut fries."
"UK,United Kingdom,Scotland,Britain,British,Irish,Wales,England,English",EastAsian,UK_EastAsian_Food_31.png,Fish and chips,"The food in the photo is mostly associated with the United Kingdom. The dish consists of fish and chips, which is a classic British meal. It typically includes battered and fried fish served with thick-cut fries, often accompanied by mushy peas and tartar sauce."
"UK,United Kingdom,Scotland,Britain,British,Irish,Wales,England,English",EastAsian,UK_EastAsian_Food_32.png,"English breakfast,baked beans","The food in the photo is mostly associated with the United Kingdom. It is a traditional English breakfast, which typically includes items such as eggs, bacon, sausages, baked beans, mushrooms, and toast."
"UK,United Kingdom,Scotland,Britain,British,Irish,Wales,England,English",African,UK_African_Food_0.png,"Baked Beans,English,Breakfast,Chips","The food in the photo is mostly associated with the United Kingdom. The dish consists of:

- Baked beans
- Sausages
- Fried eggs
- Chips (french fries)

This combination is commonly known as a ""full English breakfast"" or ""full Irish breakfast"" in some regions."
"UK,United Kingdom,Scotland,Britain,British,Irish,Wales,England,English",African,UK_African_Food_1.png,Fish and Chips,"The food in the photo is commonly associated with British cuisine. The dish consists of fish and chips, which is a traditional British meal."
"UK,United Kingdom,Scotland,Britain,British,Irish,Wales,England,English",African,UK_African_Food_2.png,"Cottage Pie,Shepherds Pie, Shepherd","The food in the photo is shepherd's pie, which is mostly associated with the United Kingdom. It's a savory, meat pie that consists of ground meat (usually lamb or beef) topped with mashed potatoes."
"UK,United Kingdom,Scotland,Britain,British,Irish,Wales,England,English",African,UK_African_Food_3.png,"Mushy Peas,Fish and Chips","The food in the photo is mostly associated with the United Kingdom. The dish consists of fish and chips, which is a classic British meal. It typically includes battered and fried fish served with thick-cut fries and a side of mushy peas."
"UK,United Kingdom,Scotland,Britain,British,Irish,Wales,England,English",African,UK_African_Food_4.png,Fish and Chips,"The food in the photo is mostly associated with the United Kingdom. The dish consists of fish and chips, which is a classic British meal."
"UK,United Kingdom,Scotland,Britain,British,Irish,Wales,England,English",African,UK_African_Food_5.png,Fish and Chips,"The food in the photo is mostly associated with the United Kingdom. It appears to be fish and chips, a classic British dish."
"UK,United Kingdom,Scotland,Britain,British,Irish,Wales,England,English",African,UK_African_Food_6.png,"English Breakfast,Baked Beans","The food in the photo is mostly associated with the United Kingdom. It appears to be a traditional English breakfast, which typically includes items such as eggs, bacon, sausages, baked beans, mushrooms, and toast."
"UK,United Kingdom,Scotland,Britain,British,Irish,Wales,England,English",African,UK_African_Food_7.png,Fish and Chips,"The food in the photo is mostly associated with the United Kingdom. The dish is fish and chips, a classic British meal consisting of battered and fried fish served with thick-cut fries."
"UK,United Kingdom,Scotland,Britain,British,Irish,Wales,England,English",African,UK_African_Food_8.png,"Baked Beans,Beans on toast","The food in the photo is toast with baked beans, which is commonly associated with British cuisine."
"UK,United Kingdom,Scotland,Britain,British,Irish,Wales,England,English",African,UK_African_Food_9.png,English Breakfast,"The food in the photo is mostly associated with the United Kingdom. It appears to be a traditional English breakfast, which typically includes items such as toast, sausages, baked beans, eggs, and possibly other items like black pudding or hash browns."
"UK,United Kingdom,Scotland,Britain,British,Irish,Wales,England,English",African,UK_African_Food_10.png,Trifle,"The food in the photo is a trifle, which is a dessert commonly associated with British cuisine. It typically consists of layers of sponge cake, fruit, custard, and whipped cream."
"UK,United Kingdom,Scotland,Britain,British,Irish,Wales,England,English",African,UK_African_Food_11.png,Bangers and mash,"The food in the photo is mostly associated with the United Kingdom. The dish consists of a Yorkshire pudding, sausages, mashed potatoes, and peas. This combination is commonly known as a ""full English breakfast"" or ""full English."""
"UK,United Kingdom,Scotland,Britain,British,Irish,Wales,England,English",African,UK_African_Food_12.png,Toad in the hole,"The food in the photo is a Yorkshire pudding, which is commonly associated with British cuisine. It's typically made from a simple batter of flour, milk, and eggs and is often served with roast beef and gravy."
"UK,United Kingdom,Scotland,Britain,British,Irish,Wales,England,English",African,UK_African_Food_13.png,Sausage roll,"The food in the photo is empanadas, which are commonly associated with Latin American cuisine, particularly from countries like Argentina, Colombia, and Venezuela."
"UK,United Kingdom,Scotland,Britain,British,Irish,Wales,England,English",African,UK_African_Food_14.png,Sausage roll,"The food in the photo is empanadas, which are commonly associated with Latin American cuisine, particularly in countries like Colombia, Venezuela, and Ecuador. Empanadas are typically made with a filling, such as meat, cheese, or vegetables, wrapped in a dough and then baked or fried."
"UK,United Kingdom,Scotland,Britain,British,Irish,Wales,England,English",African,UK_African_Food_15.png,Crumpet,"The food in the photo is a bagel, which is commonly associated with Jewish cuisine and culture. Bagels are a type of bread that originated in the Jewish communities of Poland. They are typically made from a simple dough of flour, water, and yeast, and are known for their chewy texture and dense, slightly sweet flavor. The bagel in the photo appears to be topped with something that could be a spread or a savory topping, but the specific type of bagel or topping is not identifiable from the image alone."
"UK,United Kingdom,Scotland,Britain,British,Irish,Wales,England,English",African,UK_African_Food_16.png,"Baked beans,Beans on toast",The food in the photo is mostly associated with the United Kingdom. It is toast with baked beans.
"UK,United Kingdom,Scotland,Britain,British,Irish,Wales,England,English",African,UK_African_Food_17.png,Scotch egg,"The food in the photo is a Scotch egg, which is a traditional British dish. It consists of a boiled egg wrapped in sausage meat and then coated in breadcrumbs before being fried or baked."
"UK,United Kingdom,Scotland,Britain,British,Irish,Wales,England,English",African,UK_African_Food_18.png,English breakfast,"The food in the photo is mostly associated with the United Kingdom. It appears to be a traditional English breakfast, which typically includes items such as:

- Beans
- Sausages
- Bacon
- Eggs
- Toast
- Black pudding
- Grilled tomatoes
- Mushrooms

This meal is commonly known as ""full English breakfast"" or ""full Irish breakfast"" in some regions."
"UK,United Kingdom,Scotland,Britain,British,Irish,Wales,England,English",African,UK_African_Food_19.png,Chip butty,"The food in the photo is a poutine, which is a dish commonly associated with Canadian cuisine. It typically consists of French fries topped with cheese curds and gravy."
"UK,United Kingdom,Scotland,Britain,British,Irish,Wales,England,English",African,UK_African_Food_20.png,"Pasty,Cornish pasty","The food in the photo is a pão de queijo, which is a traditional Brazilian cheese bread. It's made from tapioca flour and cheese, and it's a popular snack in Brazil."
"UK,United Kingdom,Scotland,Britain,British,Irish,Wales,England,English",African,UK_African_Food_21.png,"Pasty,Cornish pasty","The food in the photo is a pão de queijo, which is a traditional Brazilian cheese bread. It's made from tapioca flour and cheese, and it's a popular snack in Brazil."
"UK,United Kingdom,Scotland,Britain,British,Irish,Wales,England,English",African,UK_African_Food_22.png,Scotch egg,"The food in the photo is a Scotch egg, which is a traditional British dish. It consists of a boiled egg wrapped in sausage meat and then coated in breadcrumbs before being fried or baked."
"UK,United Kingdom,Scotland,Britain,British,Irish,Wales,England,English",African,UK_African_Food_23.png,Pork pie,"The food in the photo is a tart, which is commonly associated with French cuisine."
"UK,United Kingdom,Scotland,Britain,British,Irish,Wales,England,English",African,UK_African_Food_24.png,Pork pie,"The food in the photo is a hamburger, which is most commonly associated with American cuisine."
"UK,United Kingdom,Scotland,Britain,British,Irish,Wales,England,English",African,UK_African_Food_25.png,Scone,"The food in the photo is a muffin, which is commonly associated with various countries, including the United States, Canada, and the United Kingdom. Muffins are a type of baked item that can be sweet or savory and are often enjoyed as a snack or breakfast item."
"UK,United Kingdom,Scotland,Britain,British,Irish,Wales,England,English",African,UK_African_Food_26.png,Fish and chips,"The food in the photo is mostly associated with the United Kingdom. The dish appears to be fish and chips, a classic British meal consisting of battered and fried fish served with chips (french fries)."
"UK,United Kingdom,Scotland,Britain,British,Irish,Wales,England,English",African,UK_African_Food_27.png,Mushy Peas,"The food in the photo is mostly associated with the United Kingdom. The dish appears to be fish and chips, which is a classic British meal. It typically consists of battered and fried fish served with chips (french fries) and often accompanied by mushy peas or tartar sauce."
"UK,United Kingdom,Scotland,Britain,British,Irish,Wales,England,English",African,UK_African_Food_28.png,Fish Fingers,"The food in the photo is mostly associated with the United Kingdom. The food is fish and chips, a classic British dish consisting of battered and fried fish served with chips (french fries)."
"UK,United Kingdom,Scotland,Britain,British,Irish,Wales,England,English",African,UK_African_Food_29.png,Fish and chips,The food in the photo is a classic British dish known as fish and chips. It consists of battered and fried fish served with thick-cut fries. This dish is deeply associated with British cuisine and is a staple in many fish and chip shops across the UK.
"UK,United Kingdom,Scotland,Britain,British,Irish,Wales,England,English",African,UK_African_Food_30.png,Fish and chips,"The food in the photo is mostly associated with the United Kingdom. It appears to be fish and chips, a classic British dish."
"UK,United Kingdom,Scotland,Britain,British,Irish,Wales,England,English",African,UK_African_Food_31.png,Fish and chips,"The food in the photo is mostly associated with the United Kingdom. The dish consists of fish and chips, which is a classic British meal. It typically includes battered and fried fish served with thick-cut fries and often accompanied by mushy peas and tartar sauce."
"UK,United Kingdom,Scotland,Britain,British,Irish,Wales,England,English",African,UK_African_Food_32.png,"English breakfast,baked beans","The food in the photo is mostly associated with the United Kingdom. It is a traditional English breakfast, which typically includes items such as:

- Bacon
- Sausages
- Eggs
- Mushrooms
- Baked beans
- Toast
- Black pudding (optional)
- Grilled tomatoes (optional)

This meal is known for being hearty and filling, often enjoyed on weekends or special occasions."
"UK,United Kingdom,Scotland,Britain,British,Irish,Wales,England,English",SouthAsian,UK_SouthAsian_Food_0.png,"Baked Beans,English,Breakfast,Chips","The food in the photo is mostly associated with the United Kingdom. The dish includes:

- Baked beans
- Sausages
- Fried eggs
- Chips (french fries)
- Rice

This combination is commonly known as a ""full English breakfast"" or ""full English."""
"UK,United Kingdom,Scotland,Britain,British,Irish,Wales,England,English",SouthAsian,UK_SouthAsian_Food_1.png,Fish and Chips,"The food in the photo is commonly associated with British cuisine. The dish consists of fish and chips, which is a classic British meal."
"UK,United Kingdom,Scotland,Britain,British,Irish,Wales,England,English",SouthAsian,UK_SouthAsian_Food_2.png,"Cottage Pie,Shepherds Pie, Shepherd","The food in the photo is a shepherd's pie, which is mostly associated with British cuisine. It consists of ground meat (usually lamb or beef) cooked with vegetables, topped with mashed potatoes, and baked until golden."
"UK,United Kingdom,Scotland,Britain,British,Irish,Wales,England,English",SouthAsian,UK_SouthAsian_Food_3.png,"Mushy Peas,Fish and Chips","The food in the photo is mostly associated with the United Kingdom. The dish consists of fish and chips, which is a classic British meal. The fish is typically battered and fried, and it is served with chips (french fries) and mushy peas."
"UK,United Kingdom,Scotland,Britain,British,Irish,Wales,England,English",SouthAsian,UK_SouthAsian_Food_4.png,Fish and Chips,"The food in the photo is mostly associated with British cuisine. The dish consists of fish and chips, which is a classic British meal."
"UK,United Kingdom,Scotland,Britain,British,Irish,Wales,England,English",SouthAsian,UK_SouthAsian_Food_5.png,Fish and Chips,"The food in the photo is mostly associated with the United Kingdom. It appears to be fish and chips, a classic British dish."
"UK,United Kingdom,Scotland,Britain,British,Irish,Wales,England,English",SouthAsian,UK_SouthAsian_Food_6.png,"English Breakfast,Baked Beans","The food in the photo is mostly associated with the United Kingdom. It includes items like baked beans, eggs, toast, and possibly mushrooms, which are common in a traditional English breakfast."
"UK,United Kingdom,Scotland,Britain,British,Irish,Wales,England,English",SouthAsian,UK_SouthAsian_Food_7.png,Fish and Chips,"The food in the photo is mostly associated with the United Kingdom. The dish shown is fish and chips, a classic British meal consisting of battered and fried fish served with thick-cut fries."
"UK,United Kingdom,Scotland,Britain,British,Irish,Wales,England,English",SouthAsian,UK_SouthAsian_Food_8.png,"Baked Beans,Beans on toast","The food in the photo is toast with baked beans, which is commonly associated with British cuisine."
"UK,United Kingdom,Scotland,Britain,British,Irish,Wales,England,English",SouthAsian,UK_SouthAsian_Food_9.png,English Breakfast,"The food in the photo is mostly associated with the United Kingdom. It appears to be a traditional English breakfast, which typically includes items such as toast, sausages, baked beans, eggs, and possibly other items like black pudding or hash browns."
"UK,United Kingdom,Scotland,Britain,British,Irish,Wales,England,English",SouthAsian,UK_SouthAsian_Food_10.png,Trifle,"The food in the photo is a trifle, which is a dessert commonly associated with British cuisine. It typically consists of layers of sponge cake, fruit, custard, and whipped cream."
"UK,United Kingdom,Scotland,Britain,British,Irish,Wales,England,English",SouthAsian,UK_SouthAsian_Food_11.png,Bangers and mash,"The food in the photo is mostly associated with the United Kingdom. It appears to be a traditional British breakfast, which typically includes items such as sausages, baked beans, toast, and eggs. The dish in the photo includes sausages, baked beans, and peas, which are common components of a full English breakfast."
"UK,United Kingdom,Scotland,Britain,British,Irish,Wales,England,English",SouthAsian,UK_SouthAsian_Food_12.png,Toad in the hole,"The food in the photo is a Yorkshire pudding, which is commonly associated with British cuisine. It's typically made from a simple batter of flour, milk, and eggs and is often served with roast beef and gravy."
